date,metric,crime_type,residual,residual_z,perception_obs_pct,perception_pred_pct,headline_count,crime_count
2017-04-01 00:00:00,Good job,ARSON AND CRIMINAL DAMAGE,9.478294909938956,1.31876243196179,69.09375,59.61545509006104,107,15946
2017-07-01 00:00:00,Good job,ARSON AND CRIMINAL DAMAGE,9.310955646955987,1.2958026760452714,68.65625,59.34529435304401,64,15606
2017-10-01 00:00:00,Good job,ARSON AND CRIMINAL DAMAGE,9.140247135464108,1.272380642944022,68.34375,59.20350286453589,41,15354
2018-01-01 00:00:00,Good job,ARSON AND CRIMINAL DAMAGE,12.287754312103027,1.7042338448340957,67.53125,55.24349568789697,29,13798
2018-04-01 00:00:00,Good job,ARSON AND CRIMINAL DAMAGE,9.374442545316287,1.3045133854404578,65.9375,56.563057454683715,69,14605
2018-07-01 00:00:00,Good job,ARSON AND CRIMINAL DAMAGE,9.628121316011828,1.3393193392408216,64.40625,54.77812868398817,83,14060
2018-10-01 00:00:00,Good job,ARSON AND CRIMINAL DAMAGE,7.18466118517298,1.0040647958912772,63.24999999999999,56.065338814827015,42,14225
2019-01-01 00:00:00,Good job,ARSON AND CRIMINAL DAMAGE,5.76906120920575,0.8098376351863499,61.3125,55.543438790794255,28,13885
2019-04-01 00:00:00,Good job,ARSON AND CRIMINAL DAMAGE,3.6284782103331192,0.5161392986628586,59.68750000000001,56.059021789666886,55,14333
2019-07-01 00:00:00,Good job,ARSON AND CRIMINAL DAMAGE,3.558245090632295,0.506502975083791,59.40625000000001,55.84800490936771,37,14099
